0.85 0.15 0 0.85 0.15 0 
0.5 0.5 0 0.6 0.4 0 
0.45 0.55 0 0.510204 0.489796 0 
0.25 0.75 0 0.421053 0.578947 0 
0.5 0.5 0 0.406977 0.581395 0.0116279 
0.411765 0.588235 0 0.4 0.585714 0.0142857 
0.454545 0.454545 0.0909091 0.45098 0.529412 0.0196078 
